close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
126.94,126.95,119.52,121.6,12367600.0,8.4626666667,8.4633333333,7.968,8.1066666667,185514000,0.0,1.0
127.28,130.59,126.98,129.77,9716200.0,8.4853333333,8.706,8.4653333333,8.6513333333,145743000,0.0,1.0
124.17,128.55,123.931,126.35,7751200.0,8.278,8.57,8.2620666667,8.4233333333,116268000,0.0,1.0
144.7,144.94,131.59,132.68,25682400.0,9.6466666667,9.6626666667,8.7726666667,8.8453333333,385236000,0.0,1.0
138.95,144.43,137.13,144.32,13147700.0,9.2633333333,9.6286666667,9.142,9.6213333333,197215500,0.0,1.0
140.48,143.35,139.5,140.15,9288400.0,9.3653333333,9.5566666667,9.3,9.3433333333,139326000,0.0,1.0
137.36,142.49,136.3,141.51,7909600.0,9.1573333333,9.4993333333,9.0866666667,9.434,118644000,0.0,1.0
141.6,141.7,134.21,137.0,9061500.0,9.44,9.4466666667,8.9473333333,9.1333333333,135922500,0.0,1.0
142.19,145.87,139.86,140.05,10748200.0,9.4793333333,9.7246666667,9.324,9.3366666667,161223000,0.0,1.0
139.65,143.05,139.49,141.88,7137800.0,9.31,9.5366666667,9.2993333333,9.4586666667,107067000,0.0,1.0
147.47,148.24,138.53,139.7,10767800.0,9.8313333333,9.8826666667,9.2353333333,9.3133333333,161517000,0.0,1.0
147.654,151.8,147.32,148.05,10591900.0,9.8436,10.12,9.8213333333,9.87,158878500,0.0,1.0
147.94,150.43,146.1,148.48,6675300.0,9.8626666667,10.0286666667,9.74,9.8986666667,100129500,0.0,1.0
152.46,154.63,146.3235,147.58,10495000.0,10.164,10.3086666667,9.7549,9.8386666667,157425000,0.0,1.0
147.98,154.9,145.95,152.24,11581900.0,9.8653333333,10.3266666667,9.73,10.1493333333,173728500,0.0,1.0
140.72,147.0,139.1,146.9,12740000.0,9.3813333333,9.8,9.2733333333,9.7933333333,191100000,0.0,1.0
143.24,144.35,141.58,141.58,7412600.0,9.5493333333,9.6233333333,9.4386666667,9.4386666667,111189000,0.0,1.0
143.55,146.24,142.601,144.85,5385500.0,9.57,9.7493333333,9.5067333333,9.6566666667,80782500,0.0,1.0
151.41,154.97,149.82,150.0,9941500.0,10.094,10.3313333333,9.988,10.0,149122500,0.0,1.0
155.5,158.0,154.29,155.04,7129500.0,10.3666666667,10.5333333333,10.286,10.336,106942500,0.0,1.0
151.12,155.4999,150.8,155.3,5460200.0,10.0746666667,10.36666,10.0533333333,10.3533333333,81903000,0.0,1.0
152.44,154.81,150.75,151.12,4467500.0,10.1626666667,10.3206666667,10.05,10.0746666667,67012500,0.0,1.0
150.429,153.2,148.661,152.32,4262400.0,10.0286,10.2133333333,9.9107333333,10.1546666667,63936000,0.0,1.0
150.1,152.4769,146.55,149.8,6188400.0,10.0066666667,10.1651266667,9.77,9.9866666667,92826000,0.0,1.0
149.56,152.19,148.601,150.0,4695000.0,9.9706666667,10.146,9.9067333333,10.0,70425000,0.0,1.0
147.0,150.4,145.24,150.0,5361100.0,9.8,10.0266666667,9.6826666667,10.0,80416500,0.0,1.0
149.36,150.4,145.25,147.62,5034100.0,9.9573333333,10.0266666667,9.6833333333,9.8413333333,75511500,0.0,1.0
151.28,153.7,148.76,148.85,6163200.0,10.0853333333,10.2466666667,9.9173333333,9.9233333333,92448000,0.0,1.0
147.53,153.43,146.85,152.5,5382000.0,9.8353333333,10.2286666667,9.79,10.1666666667,80730000,0.0,1.0
145.7199,148.9,142.25,148.46,7446100.0,9.71466,9.9266666667,9.4833333333,9.8973333333,111691500,0.0,1.0
139.34,147.0,137.82,145.78,6316100.0,9.2893333333,9.8,9.188,9.7186666667,94741500,0.0,1.0
161.27,162.0,136.671,140.5,27607000.0,10.7513333333,10.8,9.1114,9.3666666667,414105000,0.0,1.0
164.13,172.23,162.1,168.45,20465600.0,10.942,11.482,10.8066666667,11.23,306984000,0.0,1.0
170.97,172.7,162.4,162.5,11959400.0,11.398,11.5133333333,10.8266666667,10.8333333333,179391000,0.0,1.0
170.01,173.2,167.95,170.19,9206200.0,11.334,11.5466666667,11.1966666667,11.346,138093000,0.0,1.0
176.68,177.29,170.81,171.24,9734700.0,11.7786666667,11.8193333333,11.3873333333,11.416,146020500,0.0,1.0
178.56,180.319,174.76,177.81,7022600.0,11.904,12.0212666667,11.6506666667,11.854,105339000,0.0,1.0
181.5,182.38,173.42,177.23,7867400.0,12.1,12.1586666667,11.5613333333,11.8153333333,118011000,0.0,1.0
174.6,180.48,173.531,177.85,7664300.0,11.64,12.032,11.5687333333,11.8566666667,114964500,0.0,1.0
169.62,177.92,164.71,175.16,8716400.0,11.308,11.8613333333,10.9806666667,11.6773333333,130746000,0.0,1.0
178.38,178.98,171.0,171.5,6093400.0,11.892,11.932,11.4,11.4333333333,91401000,0.0,1.0
175.23,179.09,173.131,175.3,5935500.0,11.682,11.9393333333,11.5420666667,11.6866666667,89032500,0.0,1.0
182.84,184.78,177.01,178.0,8565000.0,12.1893333333,12.3186666667,11.8006666667,11.8666666667,128475000,0.0,1.0
181.41,186.0,178.5146,178.85,6508800.0,12.094,12.4,11.9009733333,11.9233333333,97632000,0.0,1.0
177.11,184.8797,175.16,182.89,6764900.0,11.8073333333,12.3253133333,11.6773333333,12.1926666667,101473500,0.0,1.0
178.73,181.6,176.2,180.7,4686300.0,11.9153333333,12.1066666667,11.7466666667,12.0466666667,70294500,0.0,1.0
174.42,180.59,169.36,178.3,7268000.0,11.628,12.0393333333,11.2906666667,11.8866666667,109020000,0.0,1.0
178.38,180.11,176.0,176.3,5841600.0,11.892,12.0073333333,11.7333333333,11.7533333333,87624000,0.0,1.0
186.53,186.63,179.6,181.01,8928500.0,12.4353333333,12.442,11.9733333333,12.0673333333,133927500,0.0,1.0
196.56,199.3,189.32,189.34,12970700.0,13.104,13.2866666667,12.6213333333,12.6226666667,194560500,0.0,1.0
196.62,202.2,192.7,199.19,10709900.0,13.108,13.48,12.8466666667,13.2793333333,160648500,0.0,1.0
195.32,198.269,194.32,195.78,5173700.0,13.0213333333,13.2179333333,12.9546666667,13.052,77605500,0.0,1.0
199.63,202.72,193.25,193.34,8029300.0,13.3086666667,13.5146666667,12.8833333333,12.8893333333,120439500,0.0,1.0
198.23,201.88,197.0,198.1,6158000.0,13.2153333333,13.4586666667,13.1333333333,13.2066666667,92370000,0.0,1.0
203.7,206.0,201.3601,205.244,9332800.0,13.58,13.7333333333,13.4240066667,13.6829333333,139992000,0.0,1.0
193.64,203.7,193.41,203.7,16169000.0,12.9093333333,13.58,12.894,13.58,242535000,0.0,1.0
209.97,215.21,206.27,215.01,18002300.0,13.998,14.3473333333,13.7513333333,14.334,270034500,0.0,1.0
209.6,213.98,209.19,211.64,7818800.0,13.9733333333,14.2653333333,13.946,14.1093333333,117282000,0.0,1.0
217.65,218.36,208.32,208.7599,8278400.0,14.51,14.5573333333,13.888,13.9173266667,124176000,0.0,1.0
248.0,259.2,228.45,230.0,32681700.0,16.5333333333,17.28,15.23,15.3333333333,490225500,0.0,1.0
253.0,265.0,247.5,258.58,24604600.0,16.8666666667,17.6666666667,16.5,17.2386666667,369069000,0.0,1.0
252.54,261.9,248.33,261.25,17945800.0,16.836,17.46,16.5553333333,17.4166666667,269187000,0.0,1.0
244.81,252.68,242.55,249.65,14589800.0,16.3206666667,16.8453333333,16.17,16.6433333333,218847000,0.0,1.0
250.56,251.65,234.99,237.26,13089300.0,16.704,16.7766666667,15.666,15.8173333333,196339500,0.0,1.0
254.84,260.0,252.83,258.48,8745600.0,16.9893333333,17.3333333333,16.8553333333,17.232,131184000,0.0,1.0
252.66,256.99,251.8,256.72,5935700.0,16.844,17.1326666667,16.7866666667,17.1146666667,89035500,0.0,1.0
252.94,257.5,249.45,254.14,7361100.0,16.8626666667,17.1666666667,16.63,16.9426666667,110416500,0.0,1.0
246.21,254.85,244.41,252.94,7812300.0,16.414,16.99,16.294,16.8626666667,117184500,0.0,1.0
238.84,243.0,236.06,242.7,7728100.0,15.9226666667,16.2,15.7373333333,16.18,115921500,0.0,1.0
234.41,244.6,232.4262,236.5,8810100.0,15.6273333333,16.3066666667,15.49508,15.7666666667,132151500,0.0,1.0
241.49,247.5,231.11,231.5,9754400.0,16.0993333333,16.5,15.4073333333,15.4333333333,146316000,0.0,1.0
237.79,244.19,234.0,243.79,6236300.0,15.8526666667,16.2793333333,15.6,16.2526666667,93544500,0.0,1.0
230.97,236.9365,228.32,235.29,8289700.0,15.398,15.7957666667,15.2213333333,15.686,124345500,0.0,1.0
233.98,237.93,230.5,234.95,5912600.0,15.5986666667,15.862,15.3666666667,15.6633333333,88689000,0.0,1.0
240.04,241.5,235.02,236.95,6242300.0,16.0026666667,16.1,15.668,15.7966666667,93634500,0.0,1.0
235.84,241.55,233.51,241.39,5071300.0,15.7226666667,16.1033333333,15.5673333333,16.0926666667,76069500,0.0,1.0
234.91,239.25,233.36,236.16,3817900.0,15.6606666667,15.95,15.5573333333,15.744,57268500,0.0,1.0
228.89,236.2,227.5,236.02,8216900.0,15.2593333333,15.7466666667,15.1666666667,15.7346666667,123253500,0.0,1.0
220.17,229.9,210.27,229.75,11328800.0,14.678,15.3266666667,14.018,15.3166666667,169932000,0.0,1.0
220.44,227.05,217.9,224.14,7865400.0,14.696,15.1366666667,14.5266666667,14.9426666667,117981000,0.0,1.0
212.96,222.6,211.3501,221.95,6907300.0,14.1973333333,14.84,14.0900066667,14.7966666667,103609500,0.0,1.0
207.32,213.6,203.0,212.37,9495700.0,13.8213333333,14.24,13.5333333333,14.158,142435500,0.0,1.0
212.37,216.72,210.27,212.8,9684800.0,14.158,14.448,14.018,14.1866666667,145272000,0.0,1.0
208.45,216.75,206.39,216.5,8380000.0,13.8966666667,14.45,13.7593333333,14.4333333333,125700000,0.0,1.0
216.97,218.16,208.58,209.02,7371400.0,14.4646666667,14.544,13.9053333333,13.9346666667,110571000,0.0,1.0
230.29,230.89,218.05,220.0,10782300.0,15.3526666667,15.3926666667,14.5366666667,14.6666666667,161734500,0.0,1.0
225.4,235.73,222.0,230.3,10923700.0,15.0266666667,15.7153333333,14.8,15.3533333333,163855500,0.0,1.0
212.225,228.27,211.25,226.01,11345600.0,14.1483333333,15.218,14.0833333333,15.0673333333,170184000,0.0,1.0
207.52,216.2,203.51,205.81,9855500.0,13.8346666667,14.4133333333,13.5673333333,13.7206666667,147832500,0.0,1.0
215.46,216.4899,206.42,210.05,6889300.0,14.364,14.43266,13.7613333333,14.0033333333,103339500,0.0,1.0
216.93,218.45,210.89,216.76,5157900.0,14.462,14.5633333333,14.0593333333,14.4506666667,77368500,0.0,1.0
204.19,217.5,203.7901,216.82,7211500.0,13.6126666667,14.5,13.5860066667,14.4546666667,108172500,0.0,1.0
203.78,207.0,198.6,200.61,9067200.0,13.5853333333,13.8,13.24,13.374,136008000,0.0,1.0
198.09,208.44,194.41,207.6,7703000.0,13.206,13.896,12.9606666667,13.84,115545000,0.0,1.0
193.91,199.29,184.32,199.09,13659300.0,12.9273333333,13.286,12.288,13.2726666667,204889500,0.0,1.0
199.11,199.99,190.82,197.0,7202200.0,13.274,13.3326666667,12.7213333333,13.1333333333,108033000,0.0,1.0
198.12,202.29,194.08,199.61,5926800.0,13.208,13.486,12.9386666667,13.3073333333,88902000,0.0,1.0
204.38,206.2,194.0,197.08,5258200.0,13.6253333333,13.7466666667,12.9333333333,13.1386666667,78873000,0.0,1.0
218.64,219.33,205.01,206.36,9804700.0,14.576,14.622,13.6673333333,13.7573333333,147070500,0.0,1.0
207.99,216.74,207.0,216.33,7295600.0,13.866,14.4493333333,13.8,14.422,109434000,0.0,1.0
207.86,212.8,203.2,210.81,5495200.0,13.8573333333,14.1866666667,13.5466666667,14.054,82428000,0.0,1.0
199.85,206.7,197.65,202.0,6996700.0,13.3233333333,13.78,13.1766666667,13.4666666667,104950500,0.0,1.0
198.51,203.7899,190.5,200.0,7042000.0,13.234,13.5859933333,12.7,13.3333333333,105630000,0.0,1.0
206.92,207.149,195.5301,198.21,5779100.0,13.7946666667,13.8099333333,13.03534,13.214,86686500,0.0,1.0
207.89,208.16,201.28,203.6,4440600.0,13.8593333333,13.8773333333,13.4186666667,13.5733333333,66609000,0.0,1.0
207.73,214.02,205.69,207.08,5439900.0,13.8486666667,14.268,13.7126666667,13.8053333333,81598500,0.0,1.0
210.91,211.36,206.52,208.6,4086800.0,14.0606666667,14.0906666667,13.768,13.9066666667,61302000,0.0,1.0
216.61,217.69,208.52,209.48,5147000.0,14.4406666667,14.5126666667,13.9013333333,13.9653333333,77205000,0.0,1.0
207.28,218.6596,206.85,216.6,5636700.0,13.8186666667,14.5773066667,13.79,14.44,84550500,0.0,1.0
201.35,210.2,197.25,209.64,10179300.0,13.4233333333,14.0133333333,13.15,13.976,152689500,0.0,1.0
178.59,194.4,178.0,182.0,20056600.0,11.906,12.96,11.8666666667,12.1333333333,300849000,0.0,1.0
182.26,183.4,177.22,179.86,8495200.0,12.1506666667,12.2266666667,11.8146666667,11.9906666667,127428000,0.0,1.0
184.67,187.19,179.88,183.87,7002300.0,12.3113333333,12.4793333333,11.992,12.258,105034500,0.0,1.0
190.16,191.34,183.0,183.76,7097200.0,12.6773333333,12.756,12.2,12.2506666667,106458000,0.0,1.0
190.62,193.48,187.1,188.95,5406700.0,12.708,12.8986666667,12.4733333333,12.5966666667,81100500,0.0,1.0
188.59,192.6599,185.3,189.98,6040400.0,12.5726666667,12.8439933333,12.3533333333,12.6653333333,90606000,0.0,1.0
191.56,192.04,187.72,188.95,4487700.0,12.7706666667,12.8026666667,12.5146666667,12.5966666667,67315500,0.0,1.0
196.09,196.89,190.0,190.72,4571700.0,13.0726666667,13.126,12.6666666667,12.7146666667,68575500,0.0,1.0
195.3,199.33,193.0701,196.94,5546100.0,13.02,13.2886666667,12.87134,13.1293333333,83191500,0.0,1.0
199.45,199.87,194.79,196.18,5285400.0,13.2966666667,13.3246666667,12.986,13.0786666667,79281000,0.0,1.0
204.88,206.88,199.5604,200.35,6214500.0,13.6586666667,13.792,13.3040266667,13.3566666667,93217500,0.0,1.0
207.3,207.76,202.5,204.53,4006800.0,13.82,13.8506666667,13.5,13.6353333333,60102000,0.0,1.0
211.56,213.87,207.7,208.52,5341100.0,14.104,14.258,13.8466666667,13.9013333333,80116500,0.0,1.0
210.24,212.77,205.26,210.02,5495100.0,14.016,14.1846666667,13.684,14.0013333333,82426500,0.0,1.0
210.24,212.49,207.72,210.57,3692500.0,14.016,14.166,13.848,14.038,55387500,0.0,1.0
207.77,214.8,207.02,210.3,5581100.0,13.8513333333,14.32,13.8013333333,14.02,83716500,0.0,1.0
204.7,209.35,201.67,207.33,4655100.0,13.6466666667,13.9566666667,13.4446666667,13.822,69826500,0.0,1.0
204.94,208.0,202.59,203.49,3860800.0,13.6626666667,13.8666666667,13.506,13.566,57912000,0.0,1.0
203.99,206.26,200.396,204.35,3427400.0,13.5993333333,13.7506666667,13.3597333333,13.6233333333,51411000,0.0,1.0
206.9,209.2,204.05,204.47,4054600.0,13.7933333333,13.9466666667,13.6033333333,13.6313333333,60819000,0.0,1.0
208.171,210.81,207.18,209.75,3073800.0,13.8780666667,14.054,13.812,13.9833333333,46107000,0.0,1.0
205.31,209.99,204.2,207.95,2805700.0,13.6873333333,13.9993333333,13.6133333333,13.8633333333,42085500,0.0,1.0
202.3,206.97,201.55,204.43,3514700.0,13.4866666667,13.798,13.4366666667,13.6286666667,52720500,0.0,1.0
204.47,205.0,199.251,201.5,3977500.0,13.6313333333,13.6666666667,13.2834,13.4333333333,59662500,0.0,1.0
203.52,209.88,202.71,205.1,5993700.0,13.568,13.992,13.514,13.6733333333,89905500,0.0,1.0
206.42,206.79,201.584,204.78,3544300.0,13.7613333333,13.786,13.4389333333,13.652,53164500,0.0,1.0
224.61,225.49,206.26,206.76,13193100.0,14.974,15.0326666667,13.7506666667,13.784,197896500,0.0,1.0
231.67,235.54,222.85,224.11,13246700.0,15.4446666667,15.7026666667,14.8566666667,14.9406666667,198700500,0.0,1.0
227.12,231.71,226.12,231.5,6940200.0,15.1413333333,15.4473333333,15.0746666667,15.4333333333,104103000,0.0,1.0
227.79,235.31,227.0,228.88,8793100.0,15.186,15.6873333333,15.1333333333,15.2586666667,131896500,0.0,1.0
229.59,231.29,226.2,228.52,4903900.0,15.306,15.4193333333,15.08,15.2346666667,73558500,0.0,1.0
237.22,238.99,228.22,229.51,7791100.0,15.8146666667,15.9326666667,15.2146666667,15.3006666667,116866500,0.0,1.0
232.5,241.88,231.6278,238.97,8075900.0,15.5,16.1253333333,15.4418533333,15.9313333333,121138500,0.0,1.0
236.891,237.55,230.24,233.05,5801600.0,15.7927333333,15.8366666667,15.3493333333,15.5366666667,87024000,0.0,1.0
235.6,240.4,234.211,237.17,5121400.0,15.7066666667,16.0266666667,15.6140666667,15.8113333333,76821000,0.0,1.0
239.06,240.0,234.5001,234.69,5635000.0,15.9373333333,16.0,15.63334,15.646,84525000,0.0,1.0
240.06,244.49,239.0,239.55,4828600.0,16.004,16.2993333333,15.9333333333,15.97,72429000,0.0,1.0
239.72,243.44,238.7,242.46,4336100.0,15.9813333333,16.2293333333,15.9133333333,16.164,65041500,0.0,1.0
229.425,242.33,227.07,240.66,8027400.0,15.295,16.1553333333,15.138,16.044,120411000,0.0,1.0
229.25,231.8984,224.0,231.29,5166700.0,15.2833333333,15.4598933333,14.9333333333,15.4193333333,77500500,0.0,1.0
222.66,229.78,220.4,227.5,5893700.0,14.844,15.3186666667,14.6933333333,15.1666666667,88405500,0.0,1.0
219.07,220.96,214.27,218.65,7836200.0,14.6046666667,14.7306666667,14.2846666667,14.5766666667,117543000,0.0,1.0
223.06,224.22,219.21,221.27,4115400.0,14.8706666667,14.948,14.614,14.7513333333,61731000,0.0,1.0
219.46,222.22,216.04,217.18,4863900.0,14.6306666667,14.8146666667,14.4026666667,14.4786666667,72958500,0.0,1.0
218.13,221.6,217.6,220.61,3302300.0,14.542,14.7733333333,14.5066666667,14.7073333333,49534500,0.0,1.0
226.7,228.79,215.4502,219.99,7203200.0,15.1133333333,15.2526666667,14.3633466667,14.666,108048000,0.0,1.0
219.58,227.65,218.1,226.73,5718500.0,14.6386666667,15.1766666667,14.54,15.1153333333,85777500,0.0,1.0
217.16,224.8,216.82,221.82,4044500.0,14.4773333333,14.9866666667,14.4546666667,14.788,60667500,0.0,1.0
215.4,220.55,213.6,216.16,4649400.0,14.36,14.7033333333,14.24,14.4106666667,69741000,0.0,1.0
220.0201,221.21,215.93,215.95,4253700.0,14.6680066667,14.7473333333,14.3953333333,14.3966666667,63805500,0.0,1.0
220.54,223.21,216.72,217.25,3822200.0,14.7026666667,14.8806666667,14.448,14.4833333333,57333000,0.0,1.0
219.58,223.3,219.1113,222.19,2730000.0,14.6386666667,14.8866666667,14.60742,14.8126666667,40950000,0.0,1.0
222.49,224.75,219.43,220.01,3083300.0,14.8326666667,14.9833333333,14.6286666667,14.6673333333,46249500,0.0,1.0
223.54,225.1,220.8,223.25,3245500.0,14.9026666667,15.0066666667,14.72,14.8833333333,48682500,0.0,1.0
223.57,226.97,221.75,222.72,3087100.0,14.9046666667,15.1313333333,14.7833333333,14.848,46306500,0.0,1.0
224.82,232.0,221.402,224.25,6514300.0,14.988,15.4666666667,14.7601333333,14.95,97714500,0.0,1.0
225.01,228.3,224.86,226.61,3382400.0,15.0006666667,15.22,14.9906666667,15.1073333333,50736000,0.0,1.0
228.92,229.6,221.04,221.92,4917600.0,15.2613333333,15.3066666667,14.736,14.7946666667,73764000,0.0,1.0
223.3,231.4,221.5,229.26,7678300.0,14.8866666667,15.4266666667,14.7666666667,15.284,115174500,0.0,1.0
233.27,237.5,226.0,226.09,11895800.0,15.5513333333,15.8333333333,15.0666666667,15.0726666667,178437000,0.0,1.0
238.52,240.5,233.27,234.38,5959700.0,15.9013333333,16.0333333333,15.5513333333,15.6253333333,89395500,0.0,1.0
238.49,242.99,235.69,237.47,5371300.0,15.8993333333,16.1993333333,15.7126666667,15.8313333333,80569500,0.0,1.0
248.9301,251.42,238.58,238.9,9235500.0,16.59534,16.7613333333,15.9053333333,15.9266666667,138532500,0.0,1.0
252.39,256.688,249.12,250.12,7464700.0,16.826,17.1125333333,16.608,16.6746666667,111970500,0.0,1.0
248.13,251.76,246.5,251.16,5090100.0,16.542,16.784,16.4333333333,16.744,76351500,0.0,1.0
259.32,263.74,255.0,255.48,8072500.0,17.288,17.5826666667,17.0,17.032,121087500,0.0,1.0
259.96,260.3,254.5801,258.08,6382300.0,17.3306666667,17.3533333333,16.9720066667,17.2053333333,95734500,0.0,1.0
260.31,265.64,259.61,262.01,6919000.0,17.354,17.7093333333,17.3073333333,17.4673333333,103785000,0.0,1.0
261.38,263.0,258.54,262.49,4122800.0,17.4253333333,17.5333333333,17.236,17.4993333333,61842000,0.0,1.0
262.01,262.09,258.5,261.48,3857500.0,17.4673333333,17.4726666667,17.2333333333,17.432,57862500,0.0,1.0
259.94,267.26,259.75,263.25,5836800.0,17.3293333333,17.8173333333,17.3166666667,17.55,87552000,0.0,1.0
256.76,259.33,251.62,258.87,5334800.0,17.1173333333,17.2886666667,16.7746666667,17.258,80022000,0.0,1.0
255.71,258.74,253.0,254.67,3015500.0,17.0473333333,17.2493333333,16.8666666667,16.978,45232500,0.0,1.0
254.34,258.8,253.26,256.52,2915600.0,16.956,17.2533333333,16.884,17.1013333333,43734000,0.0,1.0
256.78,256.9499,252.61,254.54,2833400.0,17.1186666667,17.1299933333,16.8406666667,16.9693333333,42501000,0.0,1.0
262.55,263.68,258.19,258.19,4308000.0,17.5033333333,17.5786666667,17.2126666667,17.2126666667,64620000,0.0,1.0
261.74,265.5,261.66,264.98,3818000.0,17.4493333333,17.7,17.444,17.6653333333,57270000,0.0,1.0
263.25,264.24,260.29,263.5,2985100.0,17.55,17.616,17.3526666667,17.5666666667,44776500,0.0,1.0
263.86,264.48,261.64,261.89,2844900.0,17.5906666667,17.632,17.4426666667,17.4593333333,42673500,0.0,1.0
269.7,272.0,267.51,268.7,6447100.0,17.98,18.1333333333,17.834,17.9133333333,96706500,0.0,1.0
284.12,284.89,274.3,275.5,9804100.0,18.9413333333,18.9926666667,18.2866666667,18.3666666667,147061500,0.0,1.0
281.19,288.0,280.1,287.67,6772300.0,18.746,19.2,18.6733333333,19.178,101584500,0.0,1.0
286.04,291.42,280.4,284.01,8315700.0,19.0693333333,19.428,18.6933333333,18.934,124735500,0.0,1.0
277.39,282.9,272.51,282.55,11169900.0,18.4926666667,18.86,18.1673333333,18.8366666667,167548500,0.0,1.0
282.11,284.88,277.5227,277.62,5501600.0,18.8073333333,18.992,18.5015133333,18.508,82524000,0.0,1.0
278.48,285.49,277.0,282.99,4558800.0,18.5653333333,19.0326666667,18.4666666667,18.866,68382000,0.0,1.0
281.1,281.41,273.66,279.5,3781300.0,18.74,18.7606666667,18.244,18.6333333333,56719500,0.0,1.0
280.31,284.79,278.63,280.46,3766100.0,18.6873333333,18.986,18.5753333333,18.6973333333,56491500,0.0,1.0
279.2,282.39,277.0,280.5,3324600.0,18.6133333333,18.826,18.4666666667,18.7,49869000,0.0,1.0
253.86,274.4,249.13,274.37,16455400.0,16.924,18.2933333333,16.6086666667,18.2913333333,246831000,0.0,1.0
260.74,262.46,252.42,255.15,8300100.0,17.3826666667,17.4973333333,16.828,17.01,124501500,0.0,1.0
261.38,264.7,259.5,262.41,5177700.0,17.4253333333,17.6466666667,17.3,17.494,77665500,0.0,1.0
263.82,265.6,262.32,263.36,3692600.0,17.588,17.7066666667,17.488,17.5573333333,55389000,0.0,1.0
259.32,261.43,255.27,257.99,6810900.0,17.288,17.4286666667,17.018,17.1993333333,102163500,0.0,1.0
250.03,256.02,244.71,255.0,8214100.0,16.6686666667,17.068,16.314,17.0,123211500,0.0,1.0
250.41,253.8,245.0,245.22,5658700.0,16.694,16.92,16.3333333333,16.348,84880500,0.0,1.0
252.14,252.84,247.04,251.12,3739005.0,16.8093333333,16.856,16.4693333333,16.7413333333,56085075,0.0,1.0
246.95,254.96,246.1,252.52,4828483.0,16.4633333333,16.9973333333,16.4066666667,16.8346666667,72427245,0.0,1.0
246.6,249.73,246.07,248.25,3798841.0,16.44,16.6486666667,16.4046666667,16.55,56982615,0.0,1.0
245.26,248.64,241.38,244.0,4854687.0,16.3506666667,16.576,16.092,16.2666666667,72820305,0.0,1.0
242.68,247.65,240.1249,246.92,4248127.0,16.1786666667,16.51,16.0083266667,16.4613333333,63721905,0.0,1.0
240.24,242.66,235.65,242.2,5946510.0,16.016,16.1773333333,15.71,16.1466666667,89197650,0.0,1.0
251.42,252.79,245.36,250.2,9002001.0,16.7613333333,16.8526666667,16.3573333333,16.68,135030015,0.0,1.0
255.21,256.5,251.033,253.06,5408665.0,17.014,17.1,16.7355333333,16.8706666667,81129975,0.0,1.0
260.62,262.49,257.8,259.13,7719055.0,17.3746666667,17.4993333333,17.1866666667,17.2753333333,115785825,0.0,1.0
259.57,261.46,255.73,258.53,4491569.0,17.3046666667,17.4306666667,17.0486666667,17.2353333333,67373535,0.0,1.0
259.28,262.88,252.64,260.1,5062615.0,17.2853333333,17.5253333333,16.8426666667,17.34,75939225,0.0,1.0
257.01,265.54,254.4,262.25,7361316.0,17.134,17.7026666667,16.96,17.4833333333,110419740,0.0,1.0
236.91,245.89,235.2,244.64,12898275.0,15.794,16.3926666667,15.68,16.3093333333,193474125,0.0,1.0
224.59,238.9628,221.0,238.57,11276552.0,14.9726666667,15.9308533333,14.7333333333,15.9046666667,169148280,0.0,1.0
227.06,232.47,223.0,228.25,7112339.0,15.1373333333,15.498,14.8666666667,15.2166666667,106685085,0.0,1.0
229.7,230.99,217.32,220.0,9151648.0,15.3133333333,15.3993333333,14.488,14.6666666667,137274720,0.0,1.0
226.35,229.92,219.1,219.72,5404565.0,15.09,15.328,14.6066666667,14.648,81068475,0.0,1.0
227.48,234.77,226.55,233.38,10551850.0,15.1653333333,15.6513333333,15.1033333333,15.5586666667,158277750,0.0,1.0
230.47,232.4,225.51,226.72,3499686.0,15.3646666667,15.4933333333,15.034,15.1146666667,52495290,0.0,1.0
235.34,235.39,230.8,234.27,4130345.0,15.6893333333,15.6926666667,15.3866666667,15.618,61955175,0.0,1.0
231.1,237.39,230.56,233.19,4123397.0,15.4066666667,15.826,15.3706666667,15.546,61850955,0.0,1.0
235.29,236.28,232.0,234.655,3499882.0,15.686,15.752,15.4666666667,15.6436666667,52498230,0.0,1.0
235.24,237.8,231.2,236.27,3466927.0,15.6826666667,15.8533333333,15.4133333333,15.7513333333,52003905,0.0,1.0
221.67,234.61,220.31,234.25,9553348.0,14.778,15.6406666667,14.6873333333,15.6166666667,143300220,0.0,1.0
242.77,244.6,228.25,229.6,10516297.0,16.1846666667,16.3066666667,15.2166666667,15.3066666667,157744455,0.0,1.0
238.1,241.5,235.64,241.13,4967640.0,15.8733333333,16.1,15.7093333333,16.0753333333,74514600,0.0,1.0
238.66,240.5,235.06,238.14,3228371.0,15.9106666667,16.0333333333,15.6706666667,15.876,48425565,0.0,1.0
241.7,243.12,238.75,242.51,3775327.0,16.1133333333,16.208,15.9166666667,16.1673333333,56629905,0.0,1.0
242.59,247.56,241.32,243.0,4207268.0,16.1726666667,16.504,16.088,16.2,63109020,0.0,1.0
238.93,242.35,236.53,240.49,3682572.0,15.9286666667,16.1566666667,15.7686666667,16.0326666667,55238580,0.0,1.0
230.97,241.36,230.53,241.0,9045925.0,15.398,16.0906666667,15.3686666667,16.0666666667,135688875,0.0,1.0
241.22,246.69,228.5,234.49,15354717.0,16.0813333333,16.446,15.2333333333,15.6326666667,230320755,0.0,1.0
